table_id,geography,category,item,sex,age_group,metric_type,value,source_file
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Females,,moe,3.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Females,,moe,3.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Females,,moe,1.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Females,,moe,3.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Females,,moe,3.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Persons,,moe,2.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Persons,,moe,2.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Persons,,moe,1.5,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Persons,,moe,2.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Persons,,moe,1.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Any suicidal thoughts and behaviours in lifetime(j),Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Males,,moe,0.9,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Males,,moe,0.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Males,,moe,0.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Males,,moe,1.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Males,,moe,1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Females,,moe,0.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Females,,moe,0.3,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Females,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Persons,,moe,0.6,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Persons,,moe,0.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Persons,,moe,0.4,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Persons,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Persons,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,No suicidal thoughts and behaviours in lifetime,Persons,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Males,,moe,1.1,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Males,,moe,0.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Males,,moe,0.7,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Males,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Males,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Males,Total,moe,0,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Females,,moe,1.2,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
Table 5 - 12-month mental disorder groups by selected health characteristics_T5,Australia,Suicidal thoughts and behaviours in lifetime,Total(g),Females,,moe,0.8,Table 5 - 12-month mental disorder groups by selected health characteristics.xlsx
